id	name	description	env_broad_scale	env_local_scale	env_medium	type	collection_date	depth	geo_loc_name	lat_lon	ecosystem	ecosystem_category	ecosystem_type	ecosystem_subtype	specific_ecosystem	add_date	community	depth2	habitat	identifier	location	mod_date	ncbi_taxonomy_name	sample_collection_site	part_of	alternative_identifiers	GOLD_sample_identifiers	INSDC_biosample_identifiers	host_name	nitrate	salinity	temp	subsurface_depth	env_package
gold:Gb0240039	Subpolar coniferous forest soil microbial communities from Alaska, Fairbanks, USA - Stegen38.activelayer.soil.T5.32m	Subpolar coniferous forest soil microbial communities from Alaska, Fairbanks, USA	{'has_raw_value': 'ENVO:01000250'}	{'has_raw_value': 'ENVO:01000355'}	{'has_raw_value': 'ENVO:00005774'}	nmdc:Biosample		{'has_unit': 'meter'}	{'has_raw_value': 'USA: Alaska, Fairbanks'}	{'has_raw_value': '65.16135092 -147.4860143', 'latitude': 65.16135092, 'longitude': -147.4860143}	Environmental	Terrestrial	Soil	Boreal forest/Taiga	Bulk soil	2019-09-03T00:00:00		{'has_unit': 'meter'}	Subpolar coniferous forest soil		USA	2022-04-08T00:00:00			gold:Gs0154244		gold:Gb0240039							
gold:Gb0240041	Subpolar coniferous forest soil microbial communities from Alaska, Fairbanks, USA - Stegen38.activelayer.soil.T5.52m	Subpolar coniferous forest soil microbial communities from Alaska, Fairbanks, USA	{'has_raw_value': 'ENVO:01000250'}	{'has_raw_value': 'ENVO:01000355'}	{'has_raw_value': 'ENVO:00005774'}	nmdc:Biosample		{'has_unit': 'meter'}	{'has_raw_value': 'USA: Alaska, Fairbanks'}	{'has_raw_value': '65.16140989 -147.4864056', 'latitude': 65.16140989, 'longitude': -147.4864056}	Environmental	Terrestrial	Soil	Boreal forest/Taiga	Bulk soil	2019-09-03T00:00:00		{'has_unit': 'meter'}	Subpolar coniferous forest soil		USA	2022-04-08T00:00:00			gold:Gs0154244		gold:Gb0240041							
gold:Gb0240098	Terrestrial rangeland soil microbial communities from Oregon, Deschutes County, USA - Myrold59.soil.13.NRCS0326	Terrestrial rangeland soil microbial communities from Oregon, Deschutes County, USA	{'has_raw_value': 'ENVO:01000247'}	{'has_raw_value': 'ENVO:01000247'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample		{'has_unit': 'meter'}	{'has_raw_value': 'USA: Oregon, Deschutes County'}	{'has_raw_value': '43.410408 -119.630923', 'latitude': 43.410408, 'longitude': -119.630923}	Environmental	Terrestrial	Soil	Unclassified	Unclassified	2019-09-03T00:00:00		{'has_unit': 'meter'}	Terrestrial rangeland soil		USA	2022-04-08T00:00:00			gold:Gs0154244		gold:Gb0240098							
gold:Gb0240108	Tropical desert sand microbial communities from Namibia - Makhalanyane47.TDT1	Tropical desert sand microbial communities from Namibia	{'has_raw_value': 'ENVO:01000183'}	{'has_raw_value': 'ENVO:00000170'}	{'has_raw_value': 'ENVO:00005800'}	nmdc:Biosample		{'has_unit': 'meter'}	{'has_raw_value': 'Namibia'}	{'has_raw_value': '-23.7834 15.0804', 'latitude': -23.7834, 'longitude': 15.0804}	Environmental	Terrestrial	Soil	Sand	Desert	2019-09-03T00:00:00		{'has_unit': 'meter'}	Tropical desert sand		Namibia	2022-04-08T00:00:00			gold:Gs0154244		gold:Gb0240108							
gold:Gb0239920	Anthropogenic terrestrial soil microbial communities from Pennsylvania, USA - Shade23.Cen06.14102015	Anthropogenic terrestrial soil microbial communities from Pennsylvania, USA	{'has_raw_value': 'ENVO:01000219'}	{'has_raw_value': 'ENVO:00002204'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample		{'has_unit': 'meter'}	{'has_raw_value': 'USA: Pennsylvania,Borough of Centralia'}	{'has_raw_value': '40.7974 -76.341766', 'latitude': 40.7974, 'longitude': -76.341766}	Environmental	Terrestrial	Soil	Unclassified	Unclassified	2019-09-03T00:00:00		{'has_unit': 'meter'}	Anthropogenic terrestrial soil		USA	2022-04-08T00:00:00			gold:Gs0154244		gold:Gb0239920							
gold:Gb0240054	Temperate coniferous forest soil microbial communities from Oregon, Coos County, USA - Myrold59.soil.21.NRCS0476	Temperate coniferous forest soil microbial communities from Oregon, Coos County, USA	{'has_raw_value': 'ENVO:01000211'}	{'has_raw_value': 'ENVO:01000211'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample		{'has_unit': 'meter'}	{'has_raw_value': 'USA: Oregon, Coos County'}	{'has_raw_value': '43.2122 -124.35476', 'latitude': 43.2122, 'longitude': -124.35476}	Environmental	Terrestrial	Soil	Temperate forest	Bulk soil	2019-09-03T00:00:00		{'has_unit': 'meter'}	Temperate coniferous forest soil		USA	2022-04-08T00:00:00			gold:Gs0154244		gold:Gb0240054							
gold:Gb0239991	Montane desert soil microbial communities from Mustang Region, Nepal - Schmidt56.soil.Nepal.3	Montane desert soil microbial communities from Mustang Region, Nepal	{'has_raw_value': 'ENVO:01000179'}	{'has_raw_value': 'ENVO:01000185'}	{'has_raw_value': 'ENVO:00005741'}	nmdc:Biosample		{'has_unit': 'meter'}	{'has_raw_value': 'Nepal: Mustang Region'}	{'has_raw_value': '28.72122816 83.91438789', 'latitude': 28.72122816, 'longitude': 83.91438789}	Environmental	Terrestrial	Soil	Sand	Desert	2019-09-03T00:00:00		{'has_unit': 'meter'}	Montane desert soil		Nepal	2022-04-08T00:00:00			gold:Gs0154244		gold:Gb0239991							
gold:Gb0240019	Oil palm plantation surface soil microbial communities from West Coast Park, Singapore - Seedorf71.P2soil.4	Oil palm plantation surface soil microbial communities from West Coast Park, Singapore	{'has_raw_value': 'ENVO:01000249'}	{'has_raw_value': 'ENVO:00000120'}	{'has_raw_value': 'ENVO:02000059'}	nmdc:Biosample		{'has_unit': 'meter'}	{'has_raw_value': 'Singapore: West Coast Park'}	{'has_raw_value': '1.29545 103.763964', 'latitude': 1.29545, 'longitude': 103.763964}	Environmental	Terrestrial	Soil	Unclassified	Agricultural land	2019-09-03T00:00:00		{'has_unit': 'meter'}	Oil palm plantation surface soil		Singapore	2022-04-08T00:00:00			gold:Gs0154244		gold:Gb0240019							
gold:Gb0240030	Subpolar coniferous forest soil microbial communities from Alaska, Fairbanks, USA - Stegen36.permafrost.t15.72m	Subpolar coniferous forest soil microbial communities from Alaska, Fairbanks, USA	{'has_raw_value': 'ENVO:01000250'}	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample		{'has_unit': 'meter'}	{'has_raw_value': 'USA: Alaska, Fairbanks'}	{'has_raw_value': '65.16115158 -147.4840682', 'latitude': 65.16115158, 'longitude': -147.4840682}	Environmental	Terrestrial	Soil	Boreal forest/Taiga	Bulk soil	2019-09-03T00:00:00		{'has_unit': 'meter'}	Subpolar coniferous forest soil		USA	2022-04-08T00:00:00			gold:Gs0154244		gold:Gb0240030							
gold:Gb0240031	Subpolar coniferous forest soil microbial communities from Alaska, Fairbanks, USA - Stegen36.permafrost.t15.80m	Subpolar coniferous forest soil microbial communities from Alaska, Fairbanks, USA	{'has_raw_value': 'ENVO:01000250'}	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample		{'has_unit': 'meter'}	{'has_raw_value': 'USA: Alaska, Fairbanks'}	{'has_raw_value': '65.16117961 -147.4842161', 'latitude': 65.16117961, 'longitude': -147.4842161}	Environmental	Terrestrial	Soil	Boreal forest/Taiga	Bulk soil	2019-09-03T00:00:00		{'has_unit': 'meter'}	Subpolar coniferous forest soil		USA	2022-04-08T00:00:00			gold:Gs0154244		gold:Gb0240031							
gold:Gb0240033	Subpolar coniferous forest soil microbial communities from Alaska, Fairbanks, USA - Stegen36.permafrost.t15.92m	Subpolar coniferous forest soil microbial communities from Alaska, Fairbanks, USA	{'has_raw_value': 'ENVO:01000250'}	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample		{'has_unit': 'meter'}	{'has_raw_value': 'USA: Alaska, Fairbanks'}	{'has_raw_value': '65.16121249 -147.4844485', 'latitude': 65.16121249, 'longitude': -147.4844485}	Environmental	Terrestrial	Soil	Boreal forest/Taiga	Bulk soil	2019-09-03T00:00:00		{'has_unit': 'meter'}	Subpolar coniferous forest soil		USA	2022-04-08T00:00:00			gold:Gs0154244		gold:Gb0240033							
gold:Gb0240043	Subpolar coniferous forest soil microbial communities from Alaska, Fairbanks, USA - Stegen38.activelayer.soil.T6.0m	Subpolar coniferous forest soil microbial communities from Alaska, Fairbanks, USA	{'has_raw_value': 'ENVO:01000250'}	{'has_raw_value': 'ENVO:01000355'}	{'has_raw_value': 'ENVO:00005774'}	nmdc:Biosample		{'has_unit': 'meter'}	{'has_raw_value': 'USA: Alaska, Fairbanks'}	{'has_raw_value': '65.16130539 -147.4853712', 'latitude': 65.16130539, 'longitude': -147.4853712}	Environmental	Terrestrial	Soil	Boreal forest/Taiga	Bulk soil	2019-09-03T00:00:00		{'has_unit': 'meter'}	Subpolar coniferous forest soil		USA	2022-04-08T00:00:00			gold:Gs0154244		gold:Gb0240043							
gold:Gb0240087	Terrestrial cropland soil microbial communities from Oregon, Benton County, USA - Myrold59.soil.2.NRCS0056	Terrestrial cropland soil microbial communities from Oregon, Benton County, USA	{'has_raw_value': 'ENVO:01000245'}	{'has_raw_value': 'ENVO:01000892'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample		{'has_unit': 'meter'}	{'has_raw_value': 'USA: Oregon, Benton County'}	{'has_raw_value': '44.62691 -123.21072', 'latitude': 44.62691, 'longitude': -123.21072}	Environmental	Terrestrial	Soil	Unclassified	Agricultural land	2019-09-03T00:00:00		{'has_unit': 'meter'}	Terrestrial cropland soil		USA	2022-04-08T00:00:00			gold:Gs0154244		gold:Gb0240087							
gold:Gb0240095	Terrestrial cropland soil microbial communities from Oregon, Umatilla County, USA - Myrold59.soil.10.NRCS0206	Terrestrial cropland soil microbial communities from Oregon, Umatilla County, USA	{'has_raw_value': 'ENVO:01000245'}	{'has_raw_value': 'ENVO:01000892'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample		{'has_unit': 'meter'}	{'has_raw_value': 'USA: Oregon, Umatilla County'}	{'has_raw_value': '45.71948 -118.62585', 'latitude': 45.71948, 'longitude': -118.62585}	Environmental	Terrestrial	Soil	Unclassified	Agricultural land	2019-09-03T00:00:00		{'has_unit': 'meter'}	Terrestrial cropland soil		USA	2022-04-08T00:00:00			gold:Gs0154244		gold:Gb0240095							
gold:Gb0239924	Anthropogenic terrestrial soil microbial communities from Pennsylvania, USA - Shade23.Cen16.12102015	Anthropogenic terrestrial soil microbial communities from Pennsylvania, USA	{'has_raw_value': 'ENVO:01000219'}	{'has_raw_value': 'ENVO:00002204'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample		{'has_unit': 'meter'}	{'has_raw_value': 'USA: Pennsylvania,Borough of Centralia'}	{'has_raw_value': '40.8008 -76.34145', 'latitude': 40.8008, 'longitude': -76.34145}	Environmental	Terrestrial	Soil	Unclassified	Unclassified	2019-09-03T00:00:00		{'has_unit': 'meter'}	Anthropogenic terrestrial soil		USA	2022-04-08T00:00:00			gold:Gs0154244		gold:Gb0239924							
gold:Gb0239925	Anthropogenic terrestrial soil microbial communities from Pennsylvania, USA - Shade23.Cen17.12102015	Anthropogenic terrestrial soil microbial communities from Pennsylvania, USA	{'has_raw_value': 'ENVO:01000219'}	{'has_raw_value': 'ENVO:00002204'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample		{'has_unit': 'meter'}	{'has_raw_value': 'USA: Pennsylvania,Borough of Centralia'}	{'has_raw_value': '40.79996 -76.3402666', 'latitude': 40.79996, 'longitude': -76.3402666}	Environmental	Terrestrial	Soil	Unclassified	Unclassified	2019-09-03T00:00:00		{'has_unit': 'meter'}	Anthropogenic terrestrial soil		USA	2022-04-08T00:00:00			gold:Gs0154244		gold:Gb0239925							
gold:Gb0239937	Banana cropland soil microbial communities from Singapore - Seedorf71.BP3soil.28	Banana cropland soil microbial communities from Singapore	{'has_raw_value': 'ENVO:01000245'}	{'has_raw_value': 'ENVO:00000161'}	{'has_raw_value': 'ENVO:02000059'}	nmdc:Biosample		{'has_unit': 'meter'}	{'has_raw_value': 'Singapore'}	{'has_raw_value': '1.435314 103.711674', 'latitude': 1.435314, 'longitude': 103.711674}	Environmental	Terrestrial	Soil	Unclassified	Agricultural land	2019-09-03T00:00:00		{'has_unit': 'meter'}	Banana cropland soil		Singapore	2022-04-08T00:00:00			gold:Gs0154244		gold:Gb0239937							
gold:Gb0239936	Banana cropland soil microbial communities from Singapore - Seedorf71.BP2soil.26	Banana cropland soil microbial communities from Singapore	{'has_raw_value': 'ENVO:01000245'}	{'has_raw_value': 'ENVO:00000161'}	{'has_raw_value': 'ENVO:02000059'}	nmdc:Biosample		{'has_unit': 'meter'}	{'has_raw_value': 'Singapore'}	{'has_raw_value': '1.435343635 103.7115584', 'latitude': 1.435343635, 'longitude': 103.7115584}	Environmental	Terrestrial	Soil	Unclassified	Agricultural land	2019-09-03T00:00:00		{'has_unit': 'meter'}	Banana cropland soil		Singapore	2022-04-08T00:00:00			gold:Gs0154244		gold:Gb0239936							
gold:Gb0240018	Oil palm plantation surface soil microbial communities from West Coast Park, Singapore - Seedorf71.P1soil.2	Oil palm plantation surface soil microbial communities from West Coast Park, Singapore	{'has_raw_value': 'ENVO:01000249'}	{'has_raw_value': 'ENVO:00000120'}	{'has_raw_value': 'ENVO:02000059'}	nmdc:Biosample		{'has_unit': 'meter'}	{'has_raw_value': 'Singapore: West Coast Park'}	{'has_raw_value': '1.29545 103.763964', 'latitude': 1.29545, 'longitude': 103.763964}	Environmental	Terrestrial	Soil	Unclassified	Agricultural land	2019-09-03T00:00:00		{'has_unit': 'meter'}	Oil palm plantation surface soil		Singapore	2022-04-08T00:00:00			gold:Gs0154244		gold:Gb0240018							
gold:Gb0240025	Subpolar coniferous forest soil microbial communities from Alaska, Fairbanks, USA - Stegen36.permafrost.t15.40m	Subpolar coniferous forest soil microbial communities from Alaska, Fairbanks, USA	{'has_raw_value': 'ENVO:01000250'}	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample		{'has_unit': 'meter'}	{'has_raw_value': 'USA: Alaska, Fairbanks'}	{'has_raw_value': '65.161071 -147.4834186', 'latitude': 65.161071, 'longitude': -147.4834186}	Environmental	Terrestrial	Soil	Boreal forest/Taiga	Bulk soil	2019-09-03T00:00:00		{'has_unit': 'meter'}	Subpolar coniferous forest soil		USA	2022-04-08T00:00:00			gold:Gs0154244		gold:Gb0240025							
gold:Gb0240036	Subpolar coniferous forest soil microbial communities from Alaska, Fairbanks, USA - Stegen38.activelayer.soil.T5.0m	Subpolar coniferous forest soil microbial communities from Alaska, Fairbanks, USA	{'has_raw_value': 'ENVO:01000250'}	{'has_raw_value': 'ENVO:01000355'}	{'has_raw_value': 'ENVO:00005774'}	nmdc:Biosample		{'has_unit': 'meter'}	{'has_raw_value': 'USA: Alaska, Fairbanks'}	{'has_raw_value': '65.16124729 -147.4854086', 'latitude': 65.16124729, 'longitude': -147.4854086}	Environmental	Terrestrial	Soil	Boreal forest/Taiga	Bulk soil	2019-09-03T00:00:00		{'has_unit': 'meter'}	Subpolar coniferous forest soil		USA	2022-04-08T00:00:00			gold:Gs0154244		gold:Gb0240036							
gold:Gb0240045	Subpolar coniferous forest soil microbial communities from Alaska, Fairbanks, USA - Stegen38.activelayer.soil.T6.24m	Subpolar coniferous forest soil microbial communities from Alaska, Fairbanks, USA	{'has_raw_value': 'ENVO:01000250'}	{'has_raw_value': 'ENVO:01000355'}	{'has_raw_value': 'ENVO:00005774'}	nmdc:Biosample		{'has_unit': 'meter'}	{'has_raw_value': 'USA: Alaska, Fairbanks'}	{'has_raw_value': '65.16137743 -147.4857944', 'latitude': 65.16137743, 'longitude': -147.4857944}	Environmental	Terrestrial	Soil	Boreal forest/Taiga	Bulk soil	2019-09-03T00:00:00		{'has_unit': 'meter'}	Subpolar coniferous forest soil		USA	2022-04-08T00:00:00			gold:Gs0154244		gold:Gb0240045							
gold:Gb0240101	Terrestrial rangeland soil microbial communities from Oregon, Union County, USA - Myrold59.soil.5.NRCS0096	Terrestrial rangeland soil microbial communities from Oregon, Union County, USA	{'has_raw_value': 'ENVO:01000247'}	{'has_raw_value': 'ENVO:01000247'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample		{'has_unit': 'meter'}	{'has_raw_value': 'USA: Oregon, Union County'}	{'has_raw_value': '45.093472 -117.784667', 'latitude': 45.093472, 'longitude': -117.784667}	Environmental	Terrestrial	Soil	Unclassified	Unclassified	2019-09-03T00:00:00		{'has_unit': 'meter'}	Terrestrial rangeland soil		USA	2022-04-08T00:00:00			gold:Gs0154244		gold:Gb0240101							
gold:Gb0239939	Banana cropland soil microbial communities from Singapore - Seedorf71.JP2soil.20	Banana cropland soil microbial communities from Singapore	{'has_raw_value': 'ENVO:01000245'}	{'has_raw_value': 'ENVO:00000119'}	{'has_raw_value': 'ENVO:02000059'}	nmdc:Biosample		{'has_unit': 'meter'}	{'has_raw_value': 'Singapore'}	{'has_raw_value': '1.43492266 103.7112946', 'latitude': 1.43492266, 'longitude': 103.7112946}	Environmental	Terrestrial	Soil	Unclassified	Agricultural land	2019-09-03T00:00:00		{'has_unit': 'meter'}	Banana cropland soil		Singapore	2022-04-08T00:00:00			gold:Gs0154244		gold:Gb0239939							
gold:Gb0239922	Anthropogenic terrestrial soil microbial communities from Pennsylvania, USA - Shade23.Cen14.12102015	Anthropogenic terrestrial soil microbial communities from Pennsylvania, USA	{'has_raw_value': 'ENVO:01000219'}	{'has_raw_value': 'ENVO:00002204'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample		{'has_unit': 'meter'}	{'has_raw_value': 'USA: Pennsylvania,Borough of Centralia'}	{'has_raw_value': '40.8007 -76.34115', 'latitude': 40.8007, 'longitude': -76.34115}	Environmental	Terrestrial	Soil	Unclassified	Unclassified	2019-09-03T00:00:00		{'has_unit': 'meter'}	Anthropogenic terrestrial soil		USA	2022-04-08T00:00:00			gold:Gs0154244		gold:Gb0239922							
gold:Gb0240017	Oil palm plantation surface soil microbial communities from Singapore - Seedorf71.PP3soil.12	Oil palm plantation surface soil microbial communities from Singapore	{'has_raw_value': 'ENVO:01000249'}	{'has_raw_value': 'ENVO:00000120'}	{'has_raw_value': 'ENVO:02000059'}	nmdc:Biosample		{'has_unit': 'meter'}	{'has_raw_value': 'Singapore'}	{'has_raw_value': '1.294588 103.776828', 'latitude': 1.294588, 'longitude': 103.776828}	Environmental	Terrestrial	Soil	Unclassified	Agricultural land	2019-09-03T00:00:00		{'has_unit': 'meter'}	Oil palm plantation surface soil		Singapore	2022-04-08T00:00:00			gold:Gs0154244		gold:Gb0240017							
gold:Gb0240024	Subpolar coniferous forest soil microbial communities from Alaska, Fairbanks, USA - Stegen36.permafrost.t15.32m	Subpolar coniferous forest soil microbial communities from Alaska, Fairbanks, USA	{'has_raw_value': 'ENVO:01000250'}	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample		{'has_unit': 'meter'}	{'has_raw_value': 'USA: Alaska, Fairbanks'}	{'has_raw_value': '65.16104591 -147.4832654', 'latitude': 65.16104591, 'longitude': -147.4832654}	Environmental	Terrestrial	Soil	Boreal forest/Taiga	Bulk soil	2019-09-03T00:00:00		{'has_unit': 'meter'}	Subpolar coniferous forest soil		USA	2022-04-08T00:00:00			gold:Gs0154244		gold:Gb0240024							
gold:Gb0240034	Subpolar coniferous forest soil microbial communities from Alaska, Fairbanks, USA - Stegen36.permafrost.t15.100m	Subpolar coniferous forest soil microbial communities from Alaska, Fairbanks, USA	{'has_raw_value': 'ENVO:01000250'}	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample		{'has_unit': 'meter'}	{'has_raw_value': 'USA: Alaska, Fairbanks'}	{'has_raw_value': '65.16124063 -147.4846048', 'latitude': 65.16124063, 'longitude': -147.4846048}	Environmental	Terrestrial	Soil	Boreal forest/Taiga	Bulk soil	2019-09-03T00:00:00		{'has_unit': 'meter'}	Subpolar coniferous forest soil		USA	2022-04-08T00:00:00			gold:Gs0154244		gold:Gb0240034							
gold:Gb0240042	Subpolar coniferous forest soil microbial communities from Alaska, Fairbanks, USA - Stegen38.activelayer.soil.T5.60m	Subpolar coniferous forest soil microbial communities from Alaska, Fairbanks, USA	{'has_raw_value': 'ENVO:01000250'}	{'has_raw_value': 'ENVO:01000355'}	{'has_raw_value': 'ENVO:00005774'}	nmdc:Biosample		{'has_unit': 'meter'}	{'has_raw_value': 'USA: Alaska, Fairbanks'}	{'has_raw_value': '65.16143193 -147.4865656', 'latitude': 65.16143193, 'longitude': -147.4865656}	Environmental	Terrestrial	Soil	Boreal forest/Taiga	Bulk soil	2019-09-03T00:00:00		{'has_unit': 'meter'}	Subpolar coniferous forest soil		USA	2022-04-08T00:00:00			gold:Gs0154244		gold:Gb0240042							
gold:Gb0240053	Subpolar coniferous forest soil microbial communities from Alaska, Fairbanks, USA - Stegen38.activelayer.soil.T7.64m	Subpolar coniferous forest soil microbial communities from Alaska, Fairbanks, USA	{'has_raw_value': 'ENVO:01000250'}	{'has_raw_value': 'ENVO:01000355'}	{'has_raw_value': 'ENVO:00005774'}	nmdc:Biosample		{'has_unit': 'meter'}	{'has_raw_value': 'USA: Alaska, Fairbanks'}	{'has_raw_value': '65.16166658 -147.4864426', 'latitude': 65.16166658, 'longitude': -147.4864426}	Environmental	Terrestrial	Soil	Boreal forest/Taiga	Bulk soil	2019-09-03T00:00:00		{'has_unit': 'meter'}	Subpolar coniferous forest soil		USA	2022-04-08T00:00:00			gold:Gs0154244		gold:Gb0240053							
