id_x	name	description	env_broad_scale	env_local_scale	env_medium	type	collection_date	depth	geo_loc_name	lat_lon	ecosystem	ecosystem_category	ecosystem_type	ecosystem_subtype	specific_ecosystem	add_date	community	depth2	habitat	identifier	location	mod_date	ncbi_taxonomy_name	sample_collection_site	part_of	alternative_identifiers	GOLD_sample_identifiers	INSDC_biosample_identifiers	host_name	nitrate	salinity	temp	subsurface_depth	env_package	id_y
gold:Gb0195910	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.066b5f22	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.066b5f22	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300031779		BIOSAMPLE:SAMN11533381							BIOSAMPLE:SAMN11533381
gold:Gb0195911	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.088b5f20	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.088b5f20	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300031821		BIOSAMPLE:SAMN11533262							BIOSAMPLE:SAMN11533262
gold:Gb0195912	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.088b5f21	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.088b5f21	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300031819		BIOSAMPLE:SAMN11532487							BIOSAMPLE:SAMN11532487
gold:Gb0195913	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.088b5f22	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.088b5f22	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300032010		BIOSAMPLE:SAMN11532916							BIOSAMPLE:SAMN11532916
gold:Gb0195914	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.088b5f23	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.088b5f23	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300032054		BIOSAMPLE:SAMN11532915							BIOSAMPLE:SAMN11532915
gold:Gb0195915	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.088b5f24	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.088b5f24	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300031549		BIOSAMPLE:SAMN10864411							BIOSAMPLE:SAMN10864411
gold:Gb0195916	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.089b5f20	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.089b5f20	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300031681		BIOSAMPLE:SAMN10864293							BIOSAMPLE:SAMN10864293
gold:Gb0195917	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.089b5f21	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.089b5f21	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300031564		BIOSAMPLE:SAMN10864230							BIOSAMPLE:SAMN10864230
gold:Gb0195918	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.089b5f22	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.089b5f22	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300031680		BIOSAMPLE:SAMN10864295							BIOSAMPLE:SAMN10864295
gold:Gb0195919	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.089b5f23	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.089b5f23	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300032055		BIOSAMPLE:SAMN11533328							BIOSAMPLE:SAMN11533328
gold:Gb0195920	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.089b5f24	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.089b5f24	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300031796		BIOSAMPLE:SAMN11532135							BIOSAMPLE:SAMN11532135
gold:Gb0195921	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.089b5f25	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.089b5f25	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300032091		BIOSAMPLE:SAMN11532912							BIOSAMPLE:SAMN11532912
igsn:IEWFS0001	Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_115	Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States	{'has_raw_value': 'ENVO:00000108'}	{'has_raw_value': 'ENVO:00000292'}	{'has_raw_value': 'ENVO:00005802'}	nmdc:Biosample	{'has_raw_value': '2017-03-07'}	{'has_raw_value': '0.0', 'has_numeric_value': 0, 'has_unit': 'meter'}	{'has_raw_value': 'USA: Colorado'}	{'has_raw_value': '38.917216053 -106.9559947', 'latitude': 38.917216053, 'longitude': -106.9559947}	Environmental	Terrestrial	Soil	Meadow	Bulk soil	2018-06-22	microbial communities	{'has_raw_value': '0.05', 'has_numeric_value': 0.05, 'has_unit': 'meter'}	bulk soil	ER_115	The East River watershed near Crested Butte, Colorado, USA	2021-06-15	soil metagenome	soil	gold:Gs0135149	gold:Gb0191643|gold:Gb0205601|img.taxon:3300042813	gold:Gb0191643	BIOSAMPLE:SAMN10864388							BIOSAMPLE:SAMN10864388
igsn:IEWFS0002	Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_116	Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States	{'has_raw_value': 'ENVO:00000108'}	{'has_raw_value': 'ENVO:00000292'}	{'has_raw_value': 'ENVO:00005802'}	nmdc:Biosample	{'has_raw_value': '2017-03-07'}	{'has_raw_value': '0.05', 'has_numeric_value': 0.05, 'has_unit': 'meter'}	{'has_raw_value': 'USA: Colorado'}	{'has_raw_value': '38.917216053 -106.955994698', 'latitude': 38.917216053, 'longitude': -106.955994698}	Environmental	Terrestrial	Soil	Meadow	Bulk soil	2018-06-22	microbial communities	{'has_raw_value': '0.15', 'has_numeric_value': 0.15, 'has_unit': 'meter'}	bulk soil	ER_116	The East River watershed near Crested Butte, Colorado, USA	2021-06-15	soil metagenome	soil	gold:Gs0135149	gold:Gb0191644|gold:Gb0205602|img.taxon:3300042817	gold:Gb0191644	BIOSAMPLE:SAMN10863953							BIOSAMPLE:SAMN10863953
igsn:IEWFS0003	Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_117	Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States	{'has_raw_value': 'ENVO:00000108'}	{'has_raw_value': 'ENVO:00000292'}	{'has_raw_value': 'ENVO:00005802'}	nmdc:Biosample	{'has_raw_value': '2017-03-07'}	{'has_raw_value': '0.15', 'has_numeric_value': 0.15, 'has_unit': 'meter'}	{'has_raw_value': 'USA: Colorado'}	{'has_raw_value': '38.917216053 -106.955994698', 'latitude': 38.917216053, 'longitude': -106.955994698}	Environmental	Terrestrial	Soil	Meadow	Bulk soil	2018-06-22	microbial communities		bulk soil	ER_117	The East River watershed near Crested Butte, Colorado, USA	2021-06-15	soil metagenome	soil	gold:Gs0135149	gold:Gb0191645|gold:Gb0205603|img.taxon:3300042824	gold:Gb0191645	BIOSAMPLE:SAMN10863952							BIOSAMPLE:SAMN10863952
igsn:IEWFS0004	Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_118	Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States	{'has_raw_value': 'ENVO:00000108'}	{'has_raw_value': 'ENVO:00000292'}	{'has_raw_value': 'ENVO:00005802'}	nmdc:Biosample	{'has_raw_value': '2017-03-07'}	{'has_raw_value': '0.0', 'has_numeric_value': 0, 'has_unit': 'meter'}	{'has_raw_value': 'USA: Colorado'}	{'has_raw_value': '38.920399525 -106.948286972', 'latitude': 38.920399525, 'longitude': -106.948286972}	Environmental	Terrestrial	Soil	Meadow	Bulk soil	2018-06-22	microbial communities	{'has_raw_value': '0.05', 'has_numeric_value': 0.05, 'has_unit': 'meter'}	bulk soil	ER_118	The East River watershed near Crested Butte, Colorado, USA	2021-06-15	soil metagenome	soil	gold:Gs0135149	gold:Gb0191646|gold:Gb0205604|img.taxon:3300042825	gold:Gb0191646	BIOSAMPLE:SAMN10864376							BIOSAMPLE:SAMN10864376
igsn:IEWFS0005	Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_119	Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States	{'has_raw_value': 'ENVO:00000108'}	{'has_raw_value': 'ENVO:00000292'}	{'has_raw_value': 'ENVO:00005802'}	nmdc:Biosample	{'has_raw_value': '2017-03-07'}	{'has_raw_value': '0.05', 'has_numeric_value': 0.05, 'has_unit': 'meter'}	{'has_raw_value': 'USA: Colorado'}	{'has_raw_value': '38.920399525 -106.948286972', 'latitude': 38.920399525, 'longitude': -106.948286972}	Environmental	Terrestrial	Soil	Meadow	Bulk soil	2018-06-22	microbial communities	{'has_raw_value': '0.15', 'has_numeric_value': 0.15, 'has_unit': 'meter'}	bulk soil	ER_119	The East River watershed near Crested Butte, Colorado, USA	2021-06-15	soil metagenome	soil	gold:Gs0135149	gold:Gb0191647|gold:Gb0205605|img.taxon:3300042818	gold:Gb0191647	BIOSAMPLE:SAMN10864377							BIOSAMPLE:SAMN10864377
igsn:IEWFS0006	Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_120	Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States	{'has_raw_value': 'ENVO:00000108'}	{'has_raw_value': 'ENVO:00000292'}	{'has_raw_value': 'ENVO:00005802'}	nmdc:Biosample	{'has_raw_value': '2017-03-07'}	{'has_raw_value': '0.15', 'has_numeric_value': 0.15, 'has_unit': 'meter'}	{'has_raw_value': 'USA: Colorado'}	{'has_raw_value': '38.920399525 -106.948286972', 'latitude': 38.920399525, 'longitude': -106.948286972}	Environmental	Terrestrial	Soil	Meadow	Bulk soil	2018-06-22	microbial communities		bulk soil	ER_120	The East River watershed near Crested Butte, Colorado, USA	2021-06-15	soil metagenome	soil	gold:Gs0135149	gold:Gb0191648|gold:Gb0205606|img.taxon:3300042814	gold:Gb0191648	BIOSAMPLE:SAMN10863951							BIOSAMPLE:SAMN10863951
igsn:IEWFS0007	Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_121	Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States	{'has_raw_value': 'ENVO:00000108'}	{'has_raw_value': 'ENVO:00000292'}	{'has_raw_value': 'ENVO:00005802'}	nmdc:Biosample	{'has_raw_value': '2017-03-07'}	{'has_raw_value': '0.0', 'has_numeric_value': 0, 'has_unit': 'meter'}	{'has_raw_value': 'USA: Colorado'}	{'has_raw_value': '38.920405996 -106.948286622', 'latitude': 38.920405996, 'longitude': -106.948286622}	Environmental	Terrestrial	Soil	Meadow	Bulk soil	2018-06-22	microbial communities	{'has_raw_value': '0.05', 'has_numeric_value': 0.05, 'has_unit': 'meter'}	bulk soil	ER_121	The East River watershed near Crested Butte, Colorado, USA	2021-06-15	soil metagenome	soil	gold:Gs0135149	gold:Gb0191649|gold:Gb0205607|img.taxon:3300042819	gold:Gb0191649	BIOSAMPLE:SAMN10864150							BIOSAMPLE:SAMN10864150
igsn:IEWFS0008	Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_122	Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States	{'has_raw_value': 'ENVO:00000108'}	{'has_raw_value': 'ENVO:00000292'}	{'has_raw_value': 'ENVO:00005802'}	nmdc:Biosample	{'has_raw_value': '2017-03-07'}	{'has_raw_value': '0.05', 'has_numeric_value': 0.05, 'has_unit': 'meter'}	{'has_raw_value': 'USA: Colorado'}	{'has_raw_value': '38.920405996 -106.948286622', 'latitude': 38.920405996, 'longitude': -106.948286622}	Environmental	Terrestrial	Soil	Meadow	Bulk soil	2018-06-22	microbial communities	{'has_raw_value': '0.15', 'has_numeric_value': 0.15, 'has_unit': 'meter'}	bulk soil	ER_122	The East River watershed near Crested Butte, Colorado, USA	2021-06-15	soil metagenome	soil	gold:Gs0135149	gold:Gb0191650|gold:Gb0205608|img.taxon:3300042820	gold:Gb0191650	BIOSAMPLE:SAMN10864327							BIOSAMPLE:SAMN10864327
igsn:IEWFS0009	Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_123	Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States	{'has_raw_value': 'ENVO:00000108'}	{'has_raw_value': 'ENVO:00000292'}	{'has_raw_value': 'ENVO:00005802'}	nmdc:Biosample	{'has_raw_value': '2017-03-07'}	{'has_raw_value': '0.15', 'has_numeric_value': 0.15, 'has_unit': 'meter'}	{'has_raw_value': 'USA: Colorado'}	{'has_raw_value': '38.920405996 -106.948286622', 'latitude': 38.920405996, 'longitude': -106.948286622}	Environmental	Terrestrial	Soil	Meadow	Bulk soil	2018-06-22	microbial communities		bulk soil	ER_123	The East River watershed near Crested Butte, Colorado, USA	2021-06-15	soil metagenome	soil	gold:Gs0135149	gold:Gb0191651|gold:Gb0205609|img.taxon:3300042826	gold:Gb0191651	BIOSAMPLE:SAMN10864149							BIOSAMPLE:SAMN10864149
igsn:IEWFS000C	Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_139	Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States	{'has_raw_value': 'ENVO:00000108'}	{'has_raw_value': 'ENVO:00000292'}	{'has_raw_value': 'ENVO:00005802'}	nmdc:Biosample	{'has_raw_value': '2017-05-09'}	{'has_raw_value': '0.0', 'has_numeric_value': 0, 'has_unit': 'meter'}	{'has_raw_value': 'USA: Colorado'}	{'has_raw_value': '38.920281155 -106.948918934', 'latitude': 38.920281155, 'longitude': -106.948918934}	Environmental	Terrestrial	Soil	Meadow	Bulk soil	2018-06-22	microbial communities	{'has_raw_value': '0.05', 'has_numeric_value': 0.05, 'has_unit': 'meter'}	bulk soil	ER_139	The East River watershed near Crested Butte, Colorado, USA	2021-06-15	soil metagenome	soil	gold:Gs0135149	gold:Gb0191652|gold:Gb0192078|img.taxon:3300042821	gold:Gb0191652	BIOSAMPLE:SAMN10864148							BIOSAMPLE:SAMN10864148
